,,,,,,,,,Harvest,Plot Location,Number of Plots,disturbed,fern (% cover),herbaceous (% cover),Invasive,Plant Heights 0 2 m,Plant Heights 2 to 10 m,Plant Heights > 10 m,Vines
,,,,,,,,,Gas Line,control,,,,,,,,,
,,,,,,,,,,interior,,,,,,,,,
harvest,location,plot_attrib,attrib_val,% Cover,n,freq,,,,perimeter,,,,,,,,,
gas_line,perimeter,inv_cov,absent,0%,28,82.35294118,,,,,,,,,,,,,
gas_line,perimeter,inv_cov,present,0 - 5%,6,17.64705882,,,,,,,,,,,,,
gas_line,perimeter,low_cov,high,> 70%,2,5.882352941,,,,,,,,,,,,,
gas_line,perimeter,low_cov,present,0 - 5%,2,5.882352941,,,,,,,,,,,,,
gas_line,perimeter,low_cov,medium,30 - 70%,22,64.70588235,,,,,,,,,,,,,
gas_line,perimeter,low_cov,low,5 - 30%,8,23.52941176,,,,,,,,,,,,,
gas_line,perimeter,mid_cov,absent,0%,1,2.941176471,,,,,,,,,,,,,
gas_line,perimeter,mid_cov,present,0 - 5%,17,50,,,,,,,,,,,,,
gas_line,perimeter,mid_cov,medium,30 - 70%,3,8.823529412,,,,,,,,,,,,,
gas_line,perimeter,mid_cov,low,5 - 30%,13,38.23529412,,,,,,,,,,,,,
gas_line,perimeter,slash,present,0 - 5%,21,61.76470588,,,,,,,,,,,,,
gas_line,perimeter,slash,medium,30 - 70%,3,8.823529412,,,,,,,,,,,,,
gas_line,perimeter,slash,low,5 - 30%,10,29.41176471,,,,,,,,,,,,,
gas_line,perimeter,upper_cov,absent,0%,20,58.82352941,,,,,,,,,,,,,
gas_line,perimeter,upper_cov,present,0 - 5%,11,32.35294118,,,,,,,,,,,,,
gas_line,perimeter,upper_cov,low,5 - 30%,3,8.823529412,,,,,,,,,,,,,
gas_line,perimeter,vine_cov,absent,0%,33,97.05882353,,,,,,,,,,,,,
gas_line,perimeter,vine_cov,present,0 - 5%,1,2.941176471,,,,,,,,,,,,,
red_pine,control,disturb,absent,0%,3,10.34482759,,,,,,,,,,,,,
red_pine,control,disturb,present,0 - 5%,3,10.34482759,,,,,,,,,,,,,
red_pine,control,disturb,medium,30 - 70%,15,51.72413793,,,,,,,,,,,,,
red_pine,control,disturb,low,5 - 30%,8,27.5862069,,,,,,,,,,,,,
red_pine,control,fern,absent,0%,7,24.13793103,,,,,,,,,,,,,
red_pine,control,fern,present,0 - 5%,14,48.27586207,,,,,,,,,,,,,
red_pine,control,fern,medium,30 - 70%,2,6.896551724,,,,,,,,,,,,,
red_pine,control,fern,low,5 - 30%,6,20.68965517,,,,,,,,,,,,,
red_pine,control,herb,high,> 70%,9,31.03448276,,,,,,,,,,,,,
red_pine,control,herb,present,0 - 5%,2,6.896551724,,,,,,,,,,,,,
red_pine,control,herb,medium,30 - 70%,10,34.48275862,,,,,,,,,,,,,
red_pine,control,herb,low,5 - 30%,8,27.5862069,,,,,,,,,,,,,
red_pine,control,inv_cov,absent,0%,22,75.86206897,,,,,,,,,,,,,
red_pine,control,inv_cov,present,0 - 5%,7,24.13793103,,,,,,,,,,,,,
red_pine,control,low_cov,present,0 - 5%,5,17.24137931,,,,,,,,,,,,,
red_pine,control,low_cov,medium,30 - 70%,14,48.27586207,,,,,,,,,,,,,
red_pine,control,low_cov,low,5 - 30%,10,34.48275862,,,,,,,,,,,,,
red_pine,control,mid_cov,absent,0%,2,6.896551724,,,,,,,,,,,,,
red_pine,control,mid_cov,present,0 - 5%,13,44.82758621,,,,,,,,,,,,,
red_pine,control,mid_cov,medium,30 - 70%,6,20.68965517,,,,,,,,,,,,,
red_pine,control,mid_cov,low,5 - 30%,8,27.5862069,,,,,,,,,,,,,
red_pine,control,slash,absent,0%,2,6.896551724,,,,,,,,,,,,,
red_pine,control,slash,present,0 - 5%,8,27.5862069,,,,,,,,,,,,,
red_pine,control,slash,medium,30 - 70%,12,41.37931034,,,,,,,,,,,,,
red_pine,control,slash,low,5 - 30%,7,24.13793103,,,,,,,,,,,,,
red_pine,control,upper_cov,absent,0%,11,37.93103448,,,,,,,,,,,,,
red_pine,control,upper_cov,present,0 - 5%,10,34.48275862,,,,,,,,,,,,,
red_pine,control,upper_cov,medium,30 - 70%,4,13.79310345,,,,,,,,,,,,,
red_pine,control,upper_cov,low,5 - 30%,4,13.79310345,,,,,,,,,,,,,
red_pine,control,vine_cov,absent,0%,21,72.4137931,,,,,,,,,,,,,
red_pine,control,vine_cov,present,0 - 5%,8,27.5862069,,,,,,,,,,,,,
red_pine,interior,disturb,absent,0%,4,26.66666667,,,,,,,,,,,,,
red_pine,interior,disturb,present,0 - 5%,7,46.66666667,,,,,,,,,,,,,
red_pine,interior,disturb,medium,30 - 70%,1,6.666666667,,,,,,,,,,,,,
red_pine,interior,disturb,low,5 - 30%,3,20,,,,,,,,,,,,,
red_pine,interior,fern,absent,0%,10,66.66666667,,,,,,,,,,,,,
red_pine,interior,fern,present,0 - 5%,4,26.66666667,,,,,,,,,,,,,
red_pine,interior,fern,low,5 - 30%,1,6.666666667,,,,,,,,,,,,,
red_pine,interior,herb,high,> 70%,7,46.66666667,,,,,,,,,,,,,
red_pine,interior,herb,medium,30 - 70%,7,46.66666667,,,,,,,,,,,,,
red_pine,interior,herb,low,5 - 30%,1,6.666666667,,,,,,,,,,,,,
red_pine,interior,inv_cov,absent,0%,10,66.66666667,,,,,,,,,,,,,
red_pine,interior,inv_cov,present,0 - 5%,4,26.66666667,,,,,,,,,,,,,
red_pine,interior,inv_cov,low,5 - 30%,1,6.666666667,,,,,,,,,,,,,
red_pine,interior,low_cov,medium,30 - 70%,9,60,,,,,,,,,,,,,
red_pine,interior,low_cov,low,5 - 30%,6,40,,,,,,,,,,,,,
red_pine,interior,mid_cov,high,> 70%,2,13.33333333,,,,,,,,,,,,,
red_pine,interior,mid_cov,present,0 - 5%,7,46.66666667,,,,,,,,,,,,,
red_pine,interior,mid_cov,medium,30 - 70%,2,13.33333333,,,,,,,,,,,,,
red_pine,interior,mid_cov,low,5 - 30%,4,26.66666667,,,,,,,,,,,,,
red_pine,interior,slash,high,> 70%,3,20,,,,,,,,,,,,,
red_pine,interior,slash,present,0 - 5%,1,6.666666667,,,,,,,,,,,,,
red_pine,interior,slash,medium,30 - 70%,7,46.66666667,,,,,,,,,,,,,
red_pine,interior,slash,low,5 - 30%,4,26.66666667,,,,,,,,,,,,,
red_pine,interior,upper_cov,absent,0%,7,46.66666667,,,,,,,,,,,,,
red_pine,interior,upper_cov,present,0 - 5%,5,33.33333333,,,,,,,,,,,,,
red_pine,interior,upper_cov,medium,30 - 70%,2,13.33333333,,,,,,,,,,,,,
red_pine,interior,upper_cov,low,5 - 30%,1,6.666666667,,,,,,,,,,,,,
red_pine,interior,vine_cov,absent,0%,9,60,,,,,,,,,,,,,
red_pine,interior,vine_cov,present,0 - 5%,6,40,,,,,,,,,,,,,
red_pine,perimeter,disturb,absent,0%,5,38.46153846,,,,,,,,,,,,,
red_pine,perimeter,disturb,present,0 - 5%,3,23.07692308,,,,,,,,,,,,,
red_pine,perimeter,disturb,medium,30 - 70%,4,30.76923077,,,,,,,,,,,,,
red_pine,perimeter,disturb,low,5 - 30%,1,7.692307692,,,,,,,,,,,,,
red_pine,perimeter,fern,absent,0%,13,100,,,,,,,,,,,,,
red_pine,perimeter,herb,high,> 70%,5,38.46153846,,,,,,,,,,,,,
red_pine,perimeter,herb,medium,30 - 70%,4,30.76923077,,,,,,,,,,,,,
red_pine,perimeter,herb,low,5 - 30%,4,30.76923077,,,,,,,,,,,,,
red_pine,perimeter,inv_cov,absent,0%,9,69.23076923,,,,,,,,,,,,,
red_pine,perimeter,inv_cov,present,0 - 5%,3,23.07692308,,,,,,,,,,,,,
red_pine,perimeter,inv_cov,low,5 - 30%,1,7.692307692,,,,,,,,,,,,,
red_pine,perimeter,low_cov,high,> 70%,1,7.692307692,,,,,,,,,,,,,
red_pine,perimeter,low_cov,medium,30 - 70%,9,69.23076923,,,,,,,,,,,,,
red_pine,perimeter,low_cov,low,5 - 30%,3,23.07692308,,,,,,,,,,,,,
red_pine,perimeter,mid_cov,high,> 70%,2,15.38461538,,,,,,,,,,,,,
red_pine,perimeter,mid_cov,present,0 - 5%,3,23.07692308,,,,,,,,,,,,,
red_pine,perimeter,mid_cov,medium,30 - 70%,3,23.07692308,,,,,,,,,,,,,
red_pine,perimeter,mid_cov,low,5 - 30%,5,38.46153846,,,,,,,,,,,,,
red_pine,perimeter,slash,present,0 - 5%,1,7.692307692,,,,,,,,,,,,,
red_pine,perimeter,slash,medium,30 - 70%,3,23.07692308,,,,,,,,,,,,,
red_pine,perimeter,slash,low,5 - 30%,9,69.23076923,,,,,,,,,,,,,
red_pine,perimeter,upper_cov,absent,0%,6,46.15384615,,,,,,,,,,,,,
red_pine,perimeter,upper_cov,present,0 - 5%,5,38.46153846,,,,,,,,,,,,,
red_pine,perimeter,upper_cov,low,5 - 30%,2,15.38461538,,,,,,,,,,,,,
red_pine,perimeter,vine_cov,absent,0%,10,76.92307692,,,,,,,,,,,,,
red_pine,perimeter,vine_cov,present,0 - 5%,3,23.07692308,,,,,,,,,,,,,
sta_rd,control,disturb,absent,0%,12,35.29411765,,,,,,,,,,,,,
sta_rd,control,disturb,present,0 - 5%,14,41.17647059,,,,,,,,,,,,,
sta_rd,control,disturb,medium,30 - 70%,4,11.76470588,,,,,,,,,,,,,
sta_rd,control,disturb,low,5 - 30%,4,11.76470588,,,,,,,,,,,,,
sta_rd,control,fern,absent,0%,1,2.941176471,,,,,,,,,,,,,
sta_rd,control,fern,high,> 70%,1,2.941176471,,,,,,,,,,,,,
sta_rd,control,fern,present,0 - 5%,13,38.23529412,,,,,,,,,,,,,
sta_rd,control,fern,medium,30 - 70%,7,20.58823529,,,,,,,,,,,,,
sta_rd,control,fern,low,5 - 30%,12,35.29411765,,,,,,,,,,,,,
sta_rd,control,herb,high,> 70%,4,11.76470588,,,,,,,,,,,,,
sta_rd,control,herb,present,0 - 5%,2,5.882352941,,,,,,,,,,,,,
sta_rd,control,herb,medium,30 - 70%,13,38.23529412,,,,,,,,,,,,,
sta_rd,control,herb,low,5 - 30%,15,44.11764706,,,,,,,,,,,,,
sta_rd,control,inv_cov,absent,0%,23,67.64705882,,,,,,,,,,,,,
sta_rd,control,inv_cov,present,0 - 5%,10,29.41176471,,,,,,,,,,,,,
sta_rd,control,inv_cov,low,5 - 30%,1,2.941176471,,,,,,,,,,,,,
sta_rd,control,low_cov,high,> 70%,18,52.94117647,,,,,,,,,,,,,
sta_rd,control,low_cov,present,0 - 5%,2,5.882352941,,,,,,,,,,,,,
sta_rd,control,low_cov,medium,30 - 70%,10,29.41176471,,,,,,,,,,,,,
sta_rd,control,low_cov,low,5 - 30%,4,11.76470588,,,,,,,,,,,,,
sta_rd,control,mid_cov,absent,0%,8,23.52941176,,,,,,,,,,,,,
sta_rd,control,mid_cov,present,0 - 5%,15,44.11764706,,,,,,,,,,,,,
sta_rd,control,mid_cov,medium,30 - 70%,3,8.823529412,,,,,,,,,,,,,
sta_rd,control,mid_cov,low,5 - 30%,8,23.52941176,,,,,,,,,,,,,
sta_rd,control,slash,absent,0%,2,5.882352941,,,,,,,,,,,,,
sta_rd,control,slash,high,> 70%,3,8.823529412,,,,,,,,,,,,,
sta_rd,control,slash,present,0 - 5%,7,20.58823529,,,,,,,,,,,,,
sta_rd,control,slash,medium,30 - 70%,13,38.23529412,,,,,,,,,,,,,
sta_rd,control,slash,low,5 - 30%,9,26.47058824,,,,,,,,,,,,,
sta_rd,control,upper_cov,absent,0%,3,8.823529412,,,,,,,,,,,,,
sta_rd,control,upper_cov,high,> 70%,6,17.64705882,,,,,,,,,,,,,
sta_rd,control,upper_cov,present,0 - 5%,7,20.58823529,,,,,,,,,,,,,
sta_rd,control,upper_cov,medium,30 - 70%,10,29.41176471,,,,,,,,,,,,,
sta_rd,control,upper_cov,low,5 - 30%,8,23.52941176,,,,,,,,,,,,,
sta_rd,control,vine_cov,absent,0%,31,91.17647059,,,,,,,,,,,,,
sta_rd,control,vine_cov,present,0 - 5%,3,8.823529412,,,,,,,,,,,,,
sta_rd,interior,disturb,absent,0%,8,22.85714286,,,,,,,,,,,,,
sta_rd,interior,disturb,present,0 - 5%,15,42.85714286,,,,,,,,,,,,,
sta_rd,interior,disturb,medium,30 - 70%,5,14.28571429,,,,,,,,,,,,,
sta_rd,interior,disturb,low,5 - 30%,7,20,,,,,,,,,,,,,
sta_rd,interior,fern,absent,0%,8,22.85714286,,,,,,,,,,,,,
sta_rd,interior,fern,high,> 70%,1,2.857142857,,,,,,,,,,,,,
sta_rd,interior,fern,present,0 - 5%,16,45.71428571,,,,,,,,,,,,,
sta_rd,interior,fern,medium,30 - 70%,6,17.14285714,,,,,,,,,,,,,
sta_rd,interior,fern,low,5 - 30%,4,11.42857143,,,,,,,,,,,,,
sta_rd,interior,herb,absent,0%,1,2.857142857,,,,,,,,,,,,,
sta_rd,interior,herb,high,> 70%,2,5.714285714,,,,,,,,,,,,,
sta_rd,interior,herb,present,0 - 5%,18,51.42857143,,,,,,,,,,,,,
sta_rd,interior,herb,medium,30 - 70%,5,14.28571429,,,,,,,,,,,,,
sta_rd,interior,herb,low,5 - 30%,9,25.71428571,,,,,,,,,,,,,
sta_rd,interior,inv_cov,absent,0%,29,82.85714286,,,,,,,,,,,,,
sta_rd,interior,inv_cov,present,0 - 5%,5,14.28571429,,,,,,,,,,,,,
sta_rd,interior,inv_cov,low,5 - 30%,1,2.857142857,,,,,,,,,,,,,
sta_rd,interior,low_cov,high,> 70%,20,57.14285714,,,,,,,,,,,,,
sta_rd,interior,low_cov,medium,30 - 70%,13,37.14285714,,,,,,,,,,,,,
sta_rd,interior,low_cov,low,5 - 30%,2,5.714285714,,,,,,,,,,,,,
sta_rd,interior,mid_cov,high,> 70%,5,14.28571429,,,,,,,,,,,,,
sta_rd,interior,mid_cov,present,0 - 5%,14,40,,,,,,,,,,,,,
sta_rd,interior,mid_cov,medium,30 - 70%,11,31.42857143,,,,,,,,,,,,,
sta_rd,interior,mid_cov,low,5 - 30%,5,14.28571429,,,,,,,,,,,,,
sta_rd,interior,slash,high,> 70%,4,11.42857143,,,,,,,,,,,,,
sta_rd,interior,slash,present,0 - 5%,5,14.28571429,,,,,,,,,,,,,
sta_rd,interior,slash,medium,30 - 70%,19,54.28571429,,,,,,,,,,,,,
sta_rd,interior,slash,low,5 - 30%,7,20,,,,,,,,,,,,,
sta_rd,interior,upper_cov,absent,0%,3,8.571428571,,,,,,,,,,,,,
sta_rd,interior,upper_cov,high,> 70%,4,11.42857143,,,,,,,,,,,,,
sta_rd,interior,upper_cov,present,0 - 5%,6,17.14285714,,,,,,,,,,,,,
sta_rd,interior,upper_cov,medium,30 - 70%,12,34.28571429,,,,,,,,,,,,,
sta_rd,interior,upper_cov,low,5 - 30%,10,28.57142857,,,,,,,,,,,,,
sta_rd,interior,vine_cov,absent,0%,23,65.71428571,,,,,,,,,,,,,
sta_rd,interior,vine_cov,present,0 - 5%,10,28.57142857,,,,,,,,,,,,,
sta_rd,interior,vine_cov,low,5 - 30%,2,5.714285714,,,,,,,,,,,,,
sta_rd,perimeter,disturb,absent,0%,8,30.76923077,,,,,,,,,,,,,
sta_rd,perimeter,disturb,present,0 - 5%,8,30.76923077,,,,,,,,,,,,,
sta_rd,perimeter,disturb,medium,30 - 70%,6,23.07692308,,,,,,,,,,,,,
sta_rd,perimeter,disturb,low,5 - 30%,4,15.38461538,,,,,,,,,,,,,
sta_rd,perimeter,fern,absent,0%,2,7.692307692,,,,,,,,,,,,,
sta_rd,perimeter,fern,present,0 - 5%,15,57.69230769,,,,,,,,,,,,,
sta_rd,perimeter,fern,medium,30 - 70%,2,7.692307692,,,,,,,,,,,,,
sta_rd,perimeter,fern,low,5 - 30%,7,26.92307692,,,,,,,,,,,,,
sta_rd,perimeter,herb,high,> 70%,4,15.38461538,,,,,,,,,,,,,
sta_rd,perimeter,herb,present,0 - 5%,5,19.23076923,,,,,,,,,,,,,
sta_rd,perimeter,herb,medium,30 - 70%,10,38.46153846,,,,,,,,,,,,,
sta_rd,perimeter,herb,low,5 - 30%,7,26.92307692,,,,,,,,,,,,,
sta_rd,perimeter,inv_cov,absent,0%,23,88.46153846,,,,,,,,,,,,,
sta_rd,perimeter,inv_cov,present,0 - 5%,3,11.53846154,,,,,,,,,,,,,
sta_rd,perimeter,low_cov,high,> 70%,17,65.38461538,,,,,,,,,,,,,
sta_rd,perimeter,low_cov,present,0 - 5%,1,3.846153846,,,,,,,,,,,,,
sta_rd,perimeter,low_cov,medium,30 - 70%,7,26.92307692,,,,,,,,,,,,,
sta_rd,perimeter,low_cov,low,5 - 30%,1,3.846153846,,,,,,,,,,,,,
sta_rd,perimeter,mid_cov,absent,0%,1,3.846153846,,,,,,,,,,,,,
sta_rd,perimeter,mid_cov,high,> 70%,2,7.692307692,,,,,,,,,,,,,
sta_rd,perimeter,mid_cov,present,0 - 5%,7,26.92307692,,,,,,,,,,,,,
sta_rd,perimeter,mid_cov,medium,30 - 70%,10,38.46153846,,,,,,,,,,,,,
sta_rd,perimeter,mid_cov,low,5 - 30%,6,23.07692308,,,,,,,,,,,,,
sta_rd,perimeter,slash,present,0 - 5%,7,26.92307692,,,,,,,,,,,,,
sta_rd,perimeter,slash,medium,30 - 70%,6,23.07692308,,,,,,,,,,,,,
sta_rd,perimeter,slash,low,5 - 30%,13,50,,,,,,,,,,,,,
sta_rd,perimeter,upper_cov,absent,0%,2,7.692307692,,,,,,,,,,,,,
sta_rd,perimeter,upper_cov,present,0 - 5%,10,38.46153846,,,,,,,,,,,,,
sta_rd,perimeter,upper_cov,medium,30 - 70%,9,34.61538462,,,,,,,,,,,,,
sta_rd,perimeter,upper_cov,low,5 - 30%,5,19.23076923,,,,,,,,,,,,,
sta_rd,perimeter,vine_cov,absent,0%,17,65.38461538,,,,,,,,,,,,,
sta_rd,perimeter,vine_cov,present,0 - 5%,8,30.76923077,,,,,,,,,,,,,
sta_rd,perimeter,vine_cov,medium,30 - 70%,1,3.846153846,,,,,,,,,,,,,
