describ,harvest,season,TRMT,spp,tpa,tpha,wall_denom,points_occupied,age,PCT_pts_present
desired_exp,campridge,2020,inside,rm,409.8992171498395,1012.4510663601035,94,14,1,14.893617021276595
desired_exp,campridge,2020,inside,yb,126.71821554770948,312.9939924028424,94,5,1,5.319148936170213
desired_exp,campridge,2020,inside,ro,68.74653249835447,169.80393527093554,94,6,1,6.382978723404255
desired_exp,campridge,2020,inside,ba,54.329185332845746,134.193087772129,94,4,1,4.25531914893617
desired_exp,campridge,2020,inside,sm,43.09939779599926,106.45551255611817,94,1,1,1.0638297872340425
desired_exp,campridge,2020,inside,wa,43.09939779599915,106.45551255611791,94,4,1,4.25531914893617
desired_exp,campridge,2020,inside,sh,21.549698897999576,53.227756278058955,94,1,1,1.0638297872340425
desired_exp,campridge,2020,inside,bc,10.774849448999788,26.613878139029477,94,1,1,1.0638297872340425
desired_exp,campridge,2020,inside,wp,10.774849448999788,26.613878139029477,94,1,1,1.0638297872340425
desired_exp,campridge,2021,inside,rm,683.2152454786632,1687.541656332298,94,30,2,31.914893617021278
desired_exp,campridge,2021,inside,wa,303.2132425360621,748.9367090640735,94,12,2,12.76595744680851
desired_exp,campridge,2021,inside,ro,230.3692742333515,569.0121073563782,94,14,2,14.893617021276595
desired_exp,campridge,2021,inside,ba,69.2014705862013,170.9276323479172,94,5,2,5.319148936170213
desired_exp,campridge,2021,inside,sm,53.87424724499905,133.06939069514763,94,2,2,2.127659574468085
desired_exp,campridge,2021,inside,wp,53.87424724499905,133.06939069514763,94,2,2,2.127659574468085
desired_exp,campridge,2021,inside,bc,25.64713470235534,63.3484227148177,94,3,2,3.1914893617021276
desired_exp,campridge,2021,inside,sh,21.549698897999576,53.227756278058955,94,1,2,1.0638297872340425
desired_exp,campridge,2022,inside,rm,1287.516690798346,3180.1662262719146,94,46,3,48.93617021276596
desired_exp,campridge,2022,inside,wa,537.6799525737691,1328.0694828572098,94,18,3,19.148936170212767
desired_exp,campridge,2022,inside,ro,337.0552488471291,832.526464652409,94,16,3,17.02127659574468
desired_exp,campridge,2022,inside,wp,165.7201775393531,409.3288385222022,94,4,3,4.25531914893617
desired_exp,campridge,2022,inside,ba,69.2014705862013,170.9276323479172,94,5,3,5.319148936170213
desired_exp,campridge,2022,inside,sm,64.64909669399884,159.6832688341771,94,3,3,3.1914893617021276
desired_exp,campridge,2022,inside,sh,64.64909669399873,159.68326883417686,94,3,3,3.1914893617021276
desired_exp,campridge,2022,inside,yp,10.774849448999788,26.613878139029477,94,1,3,1.0638297872340425
desired_exp,circle,2020,inside,ro,379.81344307724294,938.1392044007902,24,6,1,25
desired_exp,circle,2020,inside,sm,168.8059747009971,416.9507575114628,24,1,1,4.166666666666666
desired_exp,circle,2020,inside,ba,106.39465461015625,262.79479688708597,24,2,1,8.333333333333332
desired_exp,circle,2020,inside,rm,84.40298735049834,208.47537875573093,24,2,1,8.333333333333332
desired_exp,circle,2020,inside,wa,84.40298735049834,208.47537875573093,24,1,1,4.166666666666666
desired_exp,circle,2021,inside,ro,970.6343545307321,2397.4668556909087,24,13,2,54.166666666666664
desired_exp,circle,2021,inside,rm,801.8283798297363,1980.5160981794486,24,7,2,29.166666666666668
desired_exp,circle,2021,inside,wa,253.208962051495,625.4261362671928,24,4,2,16.666666666666664
desired_exp,circle,2021,inside,bh,84.40298735049834,208.47537875573093,24,1,2,4.166666666666666
desired_exp,circle,2021,inside,ba,64.19316093490708,158.55710750922051,24,1,2,4.166666666666666
desired_exp,circle,2021,inside,sm,64.19316093490708,158.55710750922051,24,1,2,4.166666666666666
desired_exp,circle,2022,inside,rm,1619.7050498932,4000.6714732362043,24,13,3,54.166666666666664
desired_exp,circle,2022,inside,ro,1034.8275154656394,2556.0239632001294,24,13,3,54.166666666666664
desired_exp,circle,2022,inside,wa,317.4021229864021,783.9832437764132,24,4,3,16.666666666666664
desired_exp,circle,2022,inside,bh,126.6044810257475,312.7130681335964,24,2,3,8.333333333333332
desired_exp,circle,2022,inside,sm,116.49956781795188,287.7539325103412,24,3,3,12.5
desired_exp,circle,2022,inside,ba,80.24145116863383,198.1963843865256,24,2,3,8.333333333333332
desired_exp,circle,2022,inside,yp,42.20149367524917,104.23768937786546,24,1,3,4.166666666666666
desired_exp,decker,2020,inside,bc,136.8697092170246,338.06818176605077,37,2,1,5.405405405405405
desired_exp,decker,2020,inside,sm,109.49576737361973,270.45454541284073,37,1,1,2.7027027027027026
desired_exp,decker,2020,inside,wa,82.1218255302146,202.84090905963006,37,2,1,5.405405405405405
desired_exp,decker,2020,inside,rm,75.56728723326609,186.65119946616724,37,3,1,8.108108108108109
desired_exp,decker,2020,inside,ba,65.1575854600381,160.93923608629413,37,1,1,2.7027027027027026
desired_exp,decker,2020,inside,ro,54.74788368680973,135.22727270642005,37,2,1,5.405405405405405
